image,label
./imagesTr/pancreas_334.nii.gz,./labelsTr/pancreas_334.nii.gz
./imagesTr/pancreas_083.nii.gz,./labelsTr/pancreas_083.nii.gz
./imagesTr/pancreas_234.nii.gz,./labelsTr/pancreas_234.nii.gz
./imagesTr/pancreas_357.nii.gz,./labelsTr/pancreas_357.nii.gz
./imagesTr/pancreas_406.nii.gz,./labelsTr/pancreas_406.nii.gz
./imagesTr/pancreas_380.nii.gz,./labelsTr/pancreas_380.nii.gz
./imagesTr/pancreas_280.nii.gz,./labelsTr/pancreas_280.nii.gz
./imagesTr/pancreas_129.nii.gz,./labelsTr/pancreas_129.nii.gz
./imagesTr/pancreas_029.nii.gz,./labelsTr/pancreas_029.nii.gz
./imagesTr/pancreas_058.nii.gz,./labelsTr/pancreas_058.nii.gz
./imagesTr/pancreas_158.nii.gz,./labelsTr/pancreas_158.nii.gz
./imagesTr/pancreas_292.nii.gz,./labelsTr/pancreas_292.nii.gz
./imagesTr/pancreas_025.nii.gz,./labelsTr/pancreas_025.nii.gz
./imagesTr/pancreas_125.nii.gz,./labelsTr/pancreas_125.nii.gz
./imagesTr/pancreas_046.nii.gz,./labelsTr/pancreas_046.nii.gz
./imagesTr/pancreas_070.nii.gz,./labelsTr/pancreas_070.nii.gz
./imagesTr/pancreas_170.nii.gz,./labelsTr/pancreas_170.nii.gz
./imagesTr/pancreas_101.nii.gz,./labelsTr/pancreas_101.nii.gz
./imagesTr/pancreas_001.nii.gz,./labelsTr/pancreas_001.nii.gz
./imagesTr/pancreas_087.nii.gz,./labelsTr/pancreas_087.nii.gz
./imagesTr/pancreas_230.nii.gz,./labelsTr/pancreas_230.nii.gz
./imagesTr/pancreas_199.nii.gz,./labelsTr/pancreas_199.nii.gz
./imagesTr/pancreas_099.nii.gz,./labelsTr/pancreas_099.nii.gz
./imagesTr/pancreas_402.nii.gz,./labelsTr/pancreas_402.nii.gz
./imagesTr/pancreas_253.nii.gz,./labelsTr/pancreas_253.nii.gz
./imagesTr/pancreas_222.nii.gz,./labelsTr/pancreas_222.nii.gz
./imagesTr/pancreas_095.nii.gz,./labelsTr/pancreas_095.nii.gz
./imagesTr/pancreas_241.nii.gz,./labelsTr/pancreas_241.nii.gz
./imagesTr/pancreas_410.nii.gz,./labelsTr/pancreas_410.nii.gz
./imagesTr/pancreas_369.nii.gz,./labelsTr/pancreas_369.nii.gz
./imagesTr/pancreas_377.nii.gz,./labelsTr/pancreas_377.nii.gz
./imagesTr/pancreas_318.nii.gz,./labelsTr/pancreas_318.nii.gz
./imagesTr/pancreas_218.nii.gz,./labelsTr/pancreas_218.nii.gz
./imagesTr/pancreas_365.nii.gz,./labelsTr/pancreas_365.nii.gz
./imagesTr/pancreas_265.nii.gz,./labelsTr/pancreas_265.nii.gz
./imagesTr/pancreas_105.nii.gz,./labelsTr/pancreas_105.nii.gz
./imagesTr/pancreas_005.nii.gz,./labelsTr/pancreas_005.nii.gz
./imagesTr/pancreas_178.nii.gz,./labelsTr/pancreas_178.nii.gz
./imagesTr/pancreas_078.nii.gz,./labelsTr/pancreas_078.nii.gz
./imagesTr/pancreas_166.nii.gz,./labelsTr/pancreas_166.nii.gz
./imagesTr/pancreas_074.nii.gz,./labelsTr/pancreas_074.nii.gz
./imagesTr/pancreas_296.nii.gz,./labelsTr/pancreas_296.nii.gz
./imagesTr/pancreas_388.nii.gz,./labelsTr/pancreas_388.nii.gz
./imagesTr/pancreas_042.nii.gz,./labelsTr/pancreas_042.nii.gz
./imagesTr/pancreas_284.nii.gz,./labelsTr/pancreas_284.nii.gz
./imagesTr/pancreas_050.nii.gz,./labelsTr/pancreas_050.nii.gz
./imagesTr/pancreas_015.nii.gz,./labelsTr/pancreas_015.nii.gz
./imagesTr/pancreas_119.nii.gz,./labelsTr/pancreas_119.nii.gz
./imagesTr/pancreas_064.nii.gz,./labelsTr/pancreas_064.nii.gz
./imagesTr/pancreas_107.nii.gz,./labelsTr/pancreas_107.nii.gz
./imagesTr/pancreas_398.nii.gz,./labelsTr/pancreas_398.nii.gz
./imagesTr/pancreas_298.nii.gz,./labelsTr/pancreas_298.nii.gz
./imagesTr/pancreas_052.nii.gz,./labelsTr/pancreas_052.nii.gz
./imagesTr/pancreas_131.nii.gz,./labelsTr/pancreas_131.nii.gz
./imagesTr/pancreas_386.nii.gz,./labelsTr/pancreas_386.nii.gz
./imagesTr/pancreas_286.nii.gz,./labelsTr/pancreas_286.nii.gz
./imagesTr/pancreas_040.nii.gz,./labelsTr/pancreas_040.nii.gz
./imagesTr/pancreas_294.nii.gz,./labelsTr/pancreas_294.nii.gz
./imagesTr/pancreas_089.nii.gz,./labelsTr/pancreas_089.nii.gz
./imagesTr/pancreas_243.nii.gz,./labelsTr/pancreas_243.nii.gz
./imagesTr/pancreas_343.nii.gz,./labelsTr/pancreas_343.nii.gz
./imagesTr/pancreas_412.nii.gz,./labelsTr/pancreas_412.nii.gz
./imagesTr/pancreas_320.nii.gz,./labelsTr/pancreas_320.nii.gz
./imagesTr/pancreas_197.nii.gz,./labelsTr/pancreas_197.nii.gz
./imagesTr/pancreas_351.nii.gz,./labelsTr/pancreas_351.nii.gz
./imagesTr/pancreas_267.nii.gz,./labelsTr/pancreas_267.nii.gz
./imagesTr/pancreas_204.nii.gz,./labelsTr/pancreas_204.nii.gz
./imagesTr/pancreas_275.nii.gz,./labelsTr/pancreas_275.nii.gz
./imagesTr/pancreas_375.nii.gz,./labelsTr/pancreas_375.nii.gz
./imagesTr/pancreas_316.nii.gz,./labelsTr/pancreas_316.nii.gz
./imagesTr/pancreas_080.nii.gz,./labelsTr/pancreas_080.nii.gz
./imagesTr/pancreas_180.nii.gz,./labelsTr/pancreas_180.nii.gz
./imagesTr/pancreas_329.nii.gz,./labelsTr/pancreas_329.nii.gz
./imagesTr/pancreas_254.nii.gz,./labelsTr/pancreas_254.nii.gz
./imagesTr/pancreas_354.nii.gz,./labelsTr/pancreas_354.nii.gz
./imagesTr/pancreas_405.nii.gz,./labelsTr/pancreas_405.nii.gz
./imagesTr/pancreas_225.nii.gz,./labelsTr/pancreas_225.nii.gz
./imagesTr/pancreas_092.nii.gz,./labelsTr/pancreas_092.nii.gz
./imagesTr/pancreas_409.nii.gz,./labelsTr/pancreas_409.nii.gz
./imagesTr/pancreas_358.nii.gz,./labelsTr/pancreas_358.nii.gz
./imagesTr/pancreas_258.nii.gz,./labelsTr/pancreas_258.nii.gz
./imagesTr/pancreas_346.nii.gz,./labelsTr/pancreas_346.nii.gz
./imagesTr/pancreas_313.nii.gz,./labelsTr/pancreas_313.nii.gz
./imagesTr/pancreas_213.nii.gz,./labelsTr/pancreas_213.nii.gz
./imagesTr/pancreas_370.nii.gz,./labelsTr/pancreas_370.nii.gz
./imagesTr/pancreas_421.nii.gz,./labelsTr/pancreas_421.nii.gz
./imagesTr/pancreas_201.nii.gz,./labelsTr/pancreas_201.nii.gz
./imagesTr/pancreas_301.nii.gz,./labelsTr/pancreas_301.nii.gz
./imagesTr/pancreas_262.nii.gz,./labelsTr/pancreas_262.nii.gz
./imagesTr/pancreas_362.nii.gz,./labelsTr/pancreas_362.nii.gz
./imagesTr/pancreas_102.nii.gz,./labelsTr/pancreas_102.nii.gz
./imagesTr/pancreas_110.nii.gz,./labelsTr/pancreas_110.nii.gz
./imagesTr/pancreas_010.nii.gz,./labelsTr/pancreas_010.nii.gz
./imagesTr/pancreas_173.nii.gz,./labelsTr/pancreas_173.nii.gz
./imagesTr/pancreas_391.nii.gz,./labelsTr/pancreas_391.nii.gz
./imagesTr/pancreas_126.nii.gz,./labelsTr/pancreas_126.nii.gz
./imagesTr/pancreas_291.nii.gz,./labelsTr/pancreas_291.nii.gz
./imagesTr/pancreas_138.nii.gz,./labelsTr/pancreas_138.nii.gz
./imagesTr/pancreas_145.nii.gz,./labelsTr/pancreas_145.nii.gz
./imagesTr/pancreas_045.nii.gz,./labelsTr/pancreas_045.nii.gz
./imagesTr/pancreas_283.nii.gz,./labelsTr/pancreas_283.nii.gz
./imagesTr/pancreas_049.nii.gz,./labelsTr/pancreas_049.nii.gz
./imagesTr/pancreas_149.nii.gz,./labelsTr/pancreas_149.nii.gz
./imagesTr/pancreas_157.nii.gz,./labelsTr/pancreas_157.nii.gz
./imagesTr/pancreas_071.nii.gz,./labelsTr/pancreas_071.nii.gz
./imagesTr/pancreas_012.nii.gz,./labelsTr/pancreas_012.nii.gz
./imagesTr/pancreas_100.nii.gz,./labelsTr/pancreas_100.nii.gz
./imagesTr/pancreas_028.nii.gz,./labelsTr/pancreas_028.nii.gz
./imagesTr/pancreas_155.nii.gz,./labelsTr/pancreas_155.nii.gz
./imagesTr/pancreas_393.nii.gz,./labelsTr/pancreas_393.nii.gz
./imagesTr/pancreas_124.nii.gz,./labelsTr/pancreas_124.nii.gz
./imagesTr/pancreas_293.nii.gz,./labelsTr/pancreas_293.nii.gz
./imagesTr/pancreas_024.nii.gz,./labelsTr/pancreas_024.nii.gz
./imagesTr/pancreas_159.nii.gz,./labelsTr/pancreas_159.nii.gz
./imagesTr/pancreas_339.nii.gz,./labelsTr/pancreas_339.nii.gz
./imagesTr/pancreas_239.nii.gz,./labelsTr/pancreas_239.nii.gz
./imagesTr/pancreas_415.nii.gz,./labelsTr/pancreas_415.nii.gz
./imagesTr/pancreas_344.nii.gz,./labelsTr/pancreas_344.nii.gz
./imagesTr/pancreas_327.nii.gz,./labelsTr/pancreas_327.nii.gz
./imagesTr/pancreas_256.nii.gz,./labelsTr/pancreas_256.nii.gz
./imagesTr/pancreas_235.nii.gz,./labelsTr/pancreas_235.nii.gz
./imagesTr/pancreas_182.nii.gz,./labelsTr/pancreas_182.nii.gz
./imagesTr/pancreas_348.nii.gz,./labelsTr/pancreas_348.nii.gz
./imagesTr/pancreas_419.nii.gz,./labelsTr/pancreas_419.nii.gz
./imagesTr/pancreas_360.nii.gz,./labelsTr/pancreas_360.nii.gz
./imagesTr/pancreas_203.nii.gz,./labelsTr/pancreas_203.nii.gz
./imagesTr/pancreas_303.nii.gz,./labelsTr/pancreas_303.nii.gz
./imagesTr/pancreas_372.nii.gz,./labelsTr/pancreas_372.nii.gz
./imagesTr/pancreas_311.nii.gz,./labelsTr/pancreas_311.nii.gz
./imagesTr/pancreas_211.nii.gz,./labelsTr/pancreas_211.nii.gz
./imagesTr/pancreas_043.nii.gz,./labelsTr/pancreas_043.nii.gz
./imagesTr/pancreas_289.nii.gz,./labelsTr/pancreas_289.nii.gz
./imagesTr/pancreas_120.nii.gz,./labelsTr/pancreas_120.nii.gz
./imagesTr/pancreas_297.nii.gz,./labelsTr/pancreas_297.nii.gz
./imagesTr/pancreas_051.nii.gz,./labelsTr/pancreas_051.nii.gz
./imagesTr/pancreas_285.nii.gz,./labelsTr/pancreas_285.nii.gz
./imagesTr/pancreas_385.nii.gz,./labelsTr/pancreas_385.nii.gz
./imagesTr/pancreas_067.nii.gz,./labelsTr/pancreas_067.nii.gz
./imagesTr/pancreas_179.nii.gz,./labelsTr/pancreas_179.nii.gz
./imagesTr/pancreas_004.nii.gz,./labelsTr/pancreas_004.nii.gz
./imagesTr/pancreas_104.nii.gz,./labelsTr/pancreas_104.nii.gz
./imagesTr/pancreas_175.nii.gz,./labelsTr/pancreas_175.nii.gz
./imagesTr/pancreas_075.nii.gz,./labelsTr/pancreas_075.nii.gz
./imagesTr/pancreas_016.nii.gz,./labelsTr/pancreas_016.nii.gz
./imagesTr/pancreas_376.nii.gz,./labelsTr/pancreas_376.nii.gz
./imagesTr/pancreas_276.nii.gz,./labelsTr/pancreas_276.nii.gz
./imagesTr/pancreas_215.nii.gz,./labelsTr/pancreas_215.nii.gz
./imagesTr/pancreas_264.nii.gz,./labelsTr/pancreas_264.nii.gz
./imagesTr/pancreas_364.nii.gz,./labelsTr/pancreas_364.nii.gz
./imagesTr/pancreas_207.nii.gz,./labelsTr/pancreas_207.nii.gz
./imagesTr/pancreas_098.nii.gz,./labelsTr/pancreas_098.nii.gz
./imagesTr/pancreas_198.nii.gz,./labelsTr/pancreas_198.nii.gz
./imagesTr/pancreas_086.nii.gz,./labelsTr/pancreas_086.nii.gz
./imagesTr/pancreas_231.nii.gz,./labelsTr/pancreas_231.nii.gz
./imagesTr/pancreas_186.nii.gz,./labelsTr/pancreas_186.nii.gz
./imagesTr/pancreas_331.nii.gz,./labelsTr/pancreas_331.nii.gz
./imagesTr/pancreas_411.nii.gz,./labelsTr/pancreas_411.nii.gz
./imagesTr/pancreas_323.nii.gz,./labelsTr/pancreas_323.nii.gz
./imagesTr/pancreas_194.nii.gz,./labelsTr/pancreas_194.nii.gz
./imagesTr/pancreas_278.nii.gz,./labelsTr/pancreas_278.nii.gz
./imagesTr/pancreas_378.nii.gz,./labelsTr/pancreas_378.nii.gz
./imagesTr/pancreas_305.nii.gz,./labelsTr/pancreas_305.nii.gz
./imagesTr/pancreas_266.nii.gz,./labelsTr/pancreas_266.nii.gz
./imagesTr/pancreas_366.nii.gz,./labelsTr/pancreas_366.nii.gz
./imagesTr/pancreas_217.nii.gz,./labelsTr/pancreas_217.nii.gz
./imagesTr/pancreas_374.nii.gz,./labelsTr/pancreas_374.nii.gz
./imagesTr/pancreas_274.nii.gz,./labelsTr/pancreas_274.nii.gz
./imagesTr/pancreas_209.nii.gz,./labelsTr/pancreas_209.nii.gz
./imagesTr/pancreas_321.nii.gz,./labelsTr/pancreas_321.nii.gz
./imagesTr/pancreas_196.nii.gz,./labelsTr/pancreas_196.nii.gz
./imagesTr/pancreas_242.nii.gz,./labelsTr/pancreas_242.nii.gz
./imagesTr/pancreas_088.nii.gz,./labelsTr/pancreas_088.nii.gz
./imagesTr/pancreas_333.nii.gz,./labelsTr/pancreas_333.nii.gz
./imagesTr/pancreas_401.nii.gz,./labelsTr/pancreas_401.nii.gz
./imagesTr/pancreas_350.nii.gz,./labelsTr/pancreas_350.nii.gz
./imagesTr/pancreas_130.nii.gz,./labelsTr/pancreas_130.nii.gz
./imagesTr/pancreas_299.nii.gz,./labelsTr/pancreas_299.nii.gz
./imagesTr/pancreas_399.nii.gz,./labelsTr/pancreas_399.nii.gz
./imagesTr/pancreas_395.nii.gz,./labelsTr/pancreas_395.nii.gz
./imagesTr/pancreas_122.nii.gz,./labelsTr/pancreas_122.nii.gz
./imagesTr/pancreas_295.nii.gz,./labelsTr/pancreas_295.nii.gz
./imagesTr/pancreas_069.nii.gz,./labelsTr/pancreas_069.nii.gz
./imagesTr/pancreas_114.nii.gz,./labelsTr/pancreas_114.nii.gz
./imagesTr/pancreas_077.nii.gz,./labelsTr/pancreas_077.nii.gz
./imagesTr/pancreas_006.nii.gz,./labelsTr/pancreas_006.nii.gz
./imagesTr/pancreas_106.nii.gz,./labelsTr/pancreas_106.nii.gz
./imagesTr/pancreas_018.nii.gz,./labelsTr/pancreas_018.nii.gz
